filename,x_from,y_from,width,height,sign_class,sign_id
autosave16_10_2012_07_18_26_0.jpg,745,320,25,36,5_3,4170
autosave16_10_2012_07_18_26_1.jpg,775,310,30,39,5_3,4170
autosave16_10_2012_07_18_26_2.jpg,837,297,37,50,5_3,4170
autosave16_10_2012_07_18_27_0.jpg,898,277,47,60,5_3,4170
autosave16_10_2012_07_18_27_1.jpg,1051,234,66,83,5_3,4170
autosave16_10_2012_07_18_27_1.jpg,696,340,16,16,4_2_3,4171
autosave16_10_2012_07_18_27_2.jpg,711,334,17,17,4_2_3,4171
autosave16_10_2012_07_18_28_0.jpg,732,336,20,20,4_2_3,4171
autosave16_10_2012_07_18_28_1.jpg,779,321,25,25,4_2_3,4171
autosave16_10_2012_07_18_28_2.jpg,823,301,30,29,4_2_3,4171
autosave16_10_2012_07_18_28_3.jpg,934,280,38,37,4_2_3,4171
autosave16_10_2012_07_18_29_0.jpg,934,280,38,37,4_2_3,4171
autosave16_10_2012_07_18_47_1.jpg,624,333,18,19,4_1_1,4172
autosave16_10_2012_07_18_47_2.jpg,632,331,18,19,4_1_1,4172
autosave16_10_2012_07_18_47_3.jpg,643,326,21,21,4_1_1,4172
autosave16_10_2012_07_18_47_4.jpg,668,315,26,26,4_1_1,4172
autosave16_10_2012_07_18_48_0.jpg,609,340,16,17,4_1_1,4172
autosave16_10_2012_07_18_50_0.jpg,677,313,28,28,4_1_1,4172
autosave16_10_2012_07_18_50_1.jpg,732,282,28,28,4_1_1,4172
autosave16_10_2012_07_18_50_2.jpg,760,272,36,35,4_1_1,4172
autosave16_10_2012_07_18_50_3.jpg,859,237,45,44,4_1_1,4172
autosave16_10_2012_07_18_51_0.jpg,859,237,45,44,4_1_1,4172
autosave16_10_2012_07_18_51_2.jpg,701,348,16,17,2_5,4173
autosave16_10_2012_07_18_51_2.jpg,700,367,16,16,4_1_4,4174
autosave16_10_2012_07_18_52_0.jpg,713,347,20,20,2_5,4173
autosave16_10_2012_07_18_52_0.jpg,713,367,18,17,4_1_4,4174
autosave16_10_2012_07_18_52_1.jpg,732,343,22,21,2_5,4173
autosave16_10_2012_07_18_52_1.jpg,731,364,21,19,4_1_4,4174
autosave16_10_2012_07_18_52_2.jpg,742,336,24,24,2_5,4173
autosave16_10_2012_07_18_52_2.jpg,743,360,23,22,4_1_4,4174
autosave16_10_2012_07_18_52_3.jpg,775,333,27,26,2_5,4173
autosave16_10_2012_07_18_52_3.jpg,775,359,27,25,4_1_4,4174
autosave16_10_2012_07_18_53_0.jpg,775,333,27,26,2_5,4173
autosave16_10_2012_07_18_53_0.jpg,775,359,27,25,4_1_4,4174
autosave16_10_2012_07_18_53_1.jpg,818,316,32,31,2_5,4173
autosave16_10_2012_07_18_53_1.jpg,821,348,30,28,4_1_4,4174
autosave16_10_2012_07_18_53_2.jpg,854,319,32,31,2_5,4173
autosave16_10_2012_07_18_53_2.jpg,856,352,31,29,4_1_4,4174
autosave16_10_2012_07_18_54_0.jpg,904,300,40,39,2_5,4173
autosave16_10_2012_07_18_54_0.jpg,903,339,41,35,4_1_4,4174
autosave16_10_2012_07_18_54_1.jpg,1015,279,46,50,2_5,4173
autosave16_10_2012_07_18_54_1.jpg,1018,329,41,42,4_1_4,4174
autosave16_10_2012_07_18_57_3.jpg,594,289,25,22,2_1,4175
autosave16_10_2012_07_18_58_0.jpg,597,286,24,22,2_1,4175
autosave16_10_2012_07_18_58_1.jpg,605,279,24,23,2_1,4175
autosave16_10_2012_07_18_58_2.jpg,614,272,28,27,2_1,4175
autosave16_10_2012_07_18_58_2.jpg,613,298,24,20,3_27,4176
autosave16_10_2012_07_18_59_0.jpg,622,264,28,27,2_1,4175
autosave16_10_2012_07_18_59_0.jpg,622,293,24,20,3_27,4176
autosave16_10_2012_07_18_59_1.jpg,631,251,29,30,2_1,4175
autosave16_10_2012_07_18_59_1.jpg,629,283,26,21,3_27,4176
autosave16_10_2012_07_18_59_2.jpg,649,233,35,34,2_1,4175
autosave16_10_2012_07_18_59_2.jpg,651,269,31,26,3_27,4176
autosave16_10_2012_07_18_59_3.jpg,666,214,38,37,2_1,4175
autosave16_10_2012_07_18_59_3.jpg,668,251,31,26,3_27,4176
autosave16_10_2012_07_19_00_0.jpg,678,201,38,37,2_1,4175
autosave16_10_2012_07_19_00_0.jpg,681,241,31,31,3_27,4176
autosave16_10_2012_07_19_00_1.jpg,682,184,38,37,2_1,4175
autosave16_10_2012_07_19_00_2.jpg,742,142,50,51,2_1,4175
autosave16_10_2012_07_19_00_2.jpg,744,197,40,42,3_27,4176
autosave16_10_2012_07_19_01_0.jpg,786,102,60,58,2_1,4175
autosave16_10_2012_07_19_01_0.jpg,792,166,50,49,3_27,4176
autosave16_10_2012_07_19_01_1.jpg,854,36,70,69,2_1,4175
autosave16_10_2012_07_19_01_1.jpg,852,113,60,59,3_27,4176
autosave16_10_2012_07_19_11_0.jpg,710,333,26,29,2_4,4177
autosave16_10_2012_07_19_11_1.jpg,730,320,33,33,2_4,4177
autosave16_10_2012_07_19_11_2.jpg,752,318,29,33,2_4,4177
autosave16_10_2012_07_19_11_2.jpg,755,353,23,28,4_1_2_1,4178
autosave16_10_2012_07_19_11_3.jpg,775,306,34,38,2_4,4177
autosave16_10_2012_07_19_11_3.jpg,781,346,25,34,4_1_2_1,4178
autosave16_10_2012_07_19_12_0.jpg,775,306,34,38,2_4,4177
autosave16_10_2012_07_19_12_0.jpg,781,346,25,34,4_1_2_1,4178
autosave16_10_2012_07_19_12_1.jpg,804,290,34,45,2_4,4177
autosave16_10_2012_07_19_12_1.jpg,810,336,25,37,4_1_2_1,4178
autosave16_10_2012_07_19_12_2.jpg,821,286,35,50,2_4,4177
autosave16_10_2012_07_19_12_2.jpg,826,341,26,37,4_1_2_1,4178
autosave16_10_2012_07_19_13_0.jpg,856,269,45,60,2_4,4177
autosave16_10_2012_07_19_13_0.jpg,866,333,29,44,4_1_2_1,4178
autosave16_10_2012_07_19_13_1.jpg,894,256,44,65,2_4,4177
autosave16_10_2012_07_19_13_1.jpg,904,326,31,52,4_1_2_1,4178
autosave16_10_2012_07_19_13_2.jpg,970,217,51,80,2_4,4177
autosave16_10_2012_07_19_15_1.jpg,398,246,26,27,3_27,4179
autosave16_10_2012_07_19_15_2.jpg,405,246,26,27,3_27,4179
autosave16_10_2012_07_19_15_3.jpg,416,239,28,30,3_27,4179
autosave16_10_2012_07_19_15_4.jpg,429,232,30,31,3_27,4179
autosave16_10_2012_07_19_15_5.jpg,457,229,30,31,3_27,4179
autosave16_10_2012_07_19_17_0.jpg,493,225,31,32,3_27,4179
autosave16_10_2012_07_19_17_1.jpg,530,225,31,32,3_27,4179
autosave16_10_2012_07_19_17_2.jpg,541,223,31,32,3_27,4179
autosave16_10_2012_07_19_17_3.jpg,553,219,32,33,3_27,4179
autosave16_10_2012_07_19_17_4.jpg,562,218,32,33,3_27,4179
autosave16_10_2012_07_19_17_5.jpg,572,218,32,33,3_27,4179
autosave16_10_2012_07_19_23_0.jpg,789,181,46,49,3_27,4179
autosave16_10_2012_07_19_23_1.jpg,771,158,54,55,3_27,4179
autosave16_10_2012_07_19_23_2.jpg,758,117,59,61,3_27,4179
autosave16_10_2012_07_19_23_3.jpg,757,82,66,67,3_27,4179
autosave16_10_2012_07_19_23_4.jpg,756,39,74,76,3_27,4179
autosave16_10_2012_07_19_34_1.jpg,583,286,23,24,4_1_4,4180
autosave16_10_2012_07_19_34_2.jpg,591,273,26,28,4_1_4,4180
autosave16_10_2012_07_19_34_3.jpg,606,260,27,28,4_1_4,4180
autosave16_10_2012_07_19_35_0.jpg,612,255,27,28,4_1_4,4180
autosave16_10_2012_07_19_35_1.jpg,623,202,36,36,2_1,4181
autosave16_10_2012_07_19_35_1.jpg,622,241,31,33,4_1_4,4180
autosave16_10_2012_07_19_35_2.jpg,652,155,43,47,2_1,4181
autosave16_10_2012_07_19_35_2.jpg,654,206,36,40,4_1_4,4180
autosave16_10_2012_07_19_36_0.jpg,680,117,48,54,2_1,4181
autosave16_10_2012_07_19_36_0.jpg,681,171,43,44,4_1_4,4180
autosave16_10_2012_07_19_36_0.jpg,658,311,38,37,6_6,4182
autosave16_10_2012_07_19_36_1.jpg,717,63,58,67,2_1,4181
autosave16_10_2012_07_19_36_1.jpg,691,293,42,43,6_6,4182
autosave16_10_2012_07_19_36_2.jpg,745,265,54,58,6_6,4182
autosave16_10_2012_07_19_37_0.jpg,802,240,69,70,6_6,4182
autosave16_10_2012_07_19_37_1.jpg,994,142,110,116,6_6,4182
autosave16_10_2012_07_19_42_1.jpg,676,258,29,29,3_27,4183
autosave16_10_2012_07_19_43_0.jpg,676,258,29,29,3_27,4183
autosave16_10_2012_07_19_43_1.jpg,739,210,34,32,3_27,4183
autosave16_10_2012_07_19_43_2.jpg,739,210,34,32,3_27,4183
autosave16_10_2012_07_19_43_3.jpg,817,158,48,49,3_27,4183
autosave16_10_2012_07_19_43_4.jpg,874,99,60,63,3_27,4183
autosave16_10_2012_07_19_45_1.jpg,591,264,28,27,6_3_1,4184
autosave16_10_2012_07_19_45_2.jpg,721,336,46,43,4_1_1,4185
autosave16_10_2012_07_19_45_2.jpg,607,254,30,31,6_3_1,4184
autosave16_10_2012_07_19_46_0.jpg,793,319,51,54,4_1_1,4185
autosave16_10_2012_07_19_46_0.jpg,627,232,34,36,6_3_1,4184
autosave16_10_2012_07_19_46_1.jpg,839,307,62,67,4_1_1,4185
autosave16_10_2012_07_20_08_0.jpg,617,286,29,31,2_1,4186
autosave16_10_2012_07_20_08_1.jpg,631,267,37,34,2_1,4186
autosave16_10_2012_07_20_08_2.jpg,650,250,39,37,2_1,4186
autosave16_10_2012_07_20_08_3.jpg,674,228,46,43,2_1,4186
autosave16_10_2012_07_20_08_4.jpg,729,190,54,50,2_1,4186
autosave16_10_2012_07_20_10_0.jpg,754,164,57,56,2_1,4186
autosave16_10_2012_07_20_10_1.jpg,861,71,78,82,2_1,4186
autosave16_10_2012_07_20_11_2.jpg,588,284,22,25,3_27,4187
autosave16_10_2012_07_20_12_0.jpg,597,274,24,24,3_27,4187
autosave16_10_2012_07_20_12_1.jpg,610,258,31,30,3_27,4187
autosave16_10_2012_07_20_12_2.jpg,626,243,34,34,3_27,4187
autosave16_10_2012_07_20_12_3.jpg,657,209,41,42,3_27,4187
autosave16_10_2012_07_20_13_0.jpg,657,209,41,42,3_27,4187
autosave16_10_2012_07_20_13_1.jpg,717,142,49,50,3_27,4187
autosave16_10_2012_07_20_13_2.jpg,826,19,70,72,3_27,4187
autosave16_10_2012_07_20_24_2.jpg,624,340,20,21,6_6,4188
autosave16_10_2012_07_20_24_3.jpg,631,336,22,21,6_6,4188
autosave16_10_2012_07_20_25_0.jpg,636,335,22,21,6_6,4188
autosave16_10_2012_07_20_25_1.jpg,657,311,16,22,5_16,4189
autosave16_10_2012_07_20_25_1.jpg,650,332,26,26,6_6,4188
autosave16_10_2012_07_20_25_2.jpg,666,308,16,24,5_16,4189
autosave16_10_2012_07_20_25_2.jpg,660,332,26,26,6_6,4188
autosave16_10_2012_07_20_26_0.jpg,679,306,16,24,5_16,4189
autosave16_10_2012_07_20_26_0.jpg,674,330,26,26,6_6,4188
autosave16_10_2012_07_20_26_1.jpg,694,295,18,27,5_16,4189
autosave16_10_2012_07_20_26_1.jpg,688,323,30,29,6_6,4188
autosave16_10_2012_07_20_26_2.jpg,714,287,20,31,5_16,4189
autosave16_10_2012_07_20_26_2.jpg,704,318,32,32,6_6,4188
autosave16_10_2012_07_20_27_0.jpg,740,279,23,34,5_16,4189
autosave16_10_2012_07_20_27_0.jpg,731,313,36,36,6_6,4188
autosave16_10_2012_07_20_27_1.jpg,783,265,27,40,5_16,4189
autosave16_10_2012_07_20_27_1.jpg,772,305,41,40,6_6,4188
autosave16_10_2012_07_20_27_2.jpg,815,256,32,42,5_16,4189
autosave16_10_2012_07_20_27_2.jpg,801,299,45,44,6_6,4188
autosave16_10_2012_07_20_27_3.jpg,870,229,35,50,5_16,4189
autosave16_10_2012_07_20_27_3.jpg,862,282,48,49,6_6,4188
autosave16_10_2012_07_20_28_0.jpg,870,229,35,50,5_16,4189
autosave16_10_2012_07_20_28_0.jpg,862,282,48,49,6_6,4188
autosave16_10_2012_07_20_28_1.jpg,939,199,43,57,5_16,4189
autosave16_10_2012_07_20_28_1.jpg,927,260,59,56,6_6,4188
autosave16_10_2012_07_20_28_2.jpg,999,169,46,70,5_16,4189
autosave16_10_2012_07_20_28_2.jpg,983,242,59,62,6_6,4188
autosave16_10_2012_08_01_54_1.jpg,1006,295,67,62,5_15_3,4190
autosave16_10_2012_08_02_05_4.jpg,167,311,23,22,5_15_2,4191
autosave16_10_2012_08_02_06_0.jpg,150,308,23,22,5_15_2,4191
autosave16_10_2012_08_02_06_1.jpg,119,293,25,24,5_15_2,4191
autosave16_10_2012_08_02_06_2.jpg,49,279,27,27,5_15_2,4191
autosave16_10_2012_08_02_22_3.jpg,595,293,20,21,5_15_3,4192
autosave16_10_2012_08_02_23_0.jpg,601,287,21,22,5_15_3,4192
autosave16_10_2012_08_02_23_1.jpg,612,270,23,23,5_15_3,4192
autosave16_10_2012_08_02_23_2.jpg,628,250,28,28,5_15_3,4192
autosave16_10_2012_08_02_24_0.jpg,652,222,31,32,5_15_3,4192
autosave16_10_2012_08_02_24_1.jpg,709,161,41,43,5_15_3,4192
autosave16_10_2012_08_02_24_2.jpg,780,91,46,51,5_15_3,4192
autosave16_10_2012_08_02_29_3.jpg,622,337,18,20,4_2_3,4193
autosave16_10_2012_08_02_29_3.jpg,550,357,16,17,2_1,4194
autosave16_10_2012_08_02_30_0.jpg,624,337,20,20,4_2_3,4193
autosave16_10_2012_08_02_30_0.jpg,549,357,16,17,2_1,4194
autosave16_10_2012_08_02_30_1.jpg,644,331,25,24,4_2_3,4193
autosave16_10_2012_08_02_30_1.jpg,552,357,17,18,2_1,4194
autosave16_10_2012_08_02_30_2.jpg,668,327,25,27,4_2_3,4193
autosave16_10_2012_08_02_30_2.jpg,556,358,18,20,2_1,4194
autosave16_10_2012_08_02_31_0.jpg,707,315,33,34,4_2_3,4193
autosave16_10_2012_08_02_31_0.jpg,559,359,20,20,2_1,4194
autosave16_10_2012_08_02_31_1.jpg,566,359,22,21,2_1,4194
autosave16_10_2012_08_02_31_2.jpg,573,355,23,22,2_1,4194
autosave16_10_2012_08_02_32_0.jpg,579,355,27,26,2_1,4194
autosave16_10_2012_08_02_32_0.jpg,583,305,17,18,4_1_1,4195
autosave16_10_2012_08_02_32_1.jpg,587,355,27,26,2_1,4194
autosave16_10_2012_08_02_32_1.jpg,593,296,20,20,4_1_1,4195
autosave16_10_2012_08_02_32_2.jpg,601,346,30,29,2_1,4194
autosave16_10_2012_08_02_32_2.jpg,607,282,20,20,4_1_1,4195
autosave16_10_2012_08_02_33_0.jpg,616,340,34,35,2_1,4194
autosave16_10_2012_08_02_33_0.jpg,621,266,23,23,4_1_1,4195
autosave16_10_2012_08_02_33_1.jpg,639,328,40,41,2_1,4194
autosave16_10_2012_08_02_33_1.jpg,643,243,24,25,4_1_1,4195
autosave16_10_2012_08_02_33_2.jpg,658,319,51,49,2_1,4194
autosave16_10_2012_08_02_33_2.jpg,664,220,29,28,4_1_1,4195
autosave16_10_2012_08_02_34_0.jpg,707,298,63,62,2_1,4194
autosave16_10_2012_08_02_34_0.jpg,709,168,35,34,4_1_1,4195
autosave16_10_2012_08_02_34_1.jpg,794,254,94,94,2_1,4194
autosave16_10_2012_08_02_34_1.jpg,792,77,50,52,4_1_1,4195
autosave16_10_2012_08_02_34_2.jpg,1011,174,148,140,2_1,4194
autosave16_10_2012_08_02_36_3.jpg,607,314,17,18,5_15_5,4196
autosave16_10_2012_08_02_37_0.jpg,611,314,17,18,5_15_5,4196
autosave16_10_2012_08_02_37_1.jpg,628,307,18,19,5_15_5,4196
autosave16_10_2012_08_02_37_2.jpg,647,301,18,19,5_15_5,4196
autosave16_10_2012_08_02_37_3.jpg,665,293,21,22,5_15_5,4196
autosave16_10_2012_08_02_37_4.jpg,702,265,29,29,5_15_5,4196
autosave16_10_2012_08_02_39_0.jpg,706,260,27,28,5_15_5,4196
autosave16_10_2012_08_02_39_1.jpg,758,225,32,33,5_15_5,4196
autosave16_10_2012_08_02_39_2.jpg,692,344,18,24,5_16,4197
autosave16_10_2012_08_02_40_0.jpg,702,345,17,23,5_16,4197
autosave16_10_2012_08_02_40_1.jpg,736,341,20,25,5_16,4197
autosave16_10_2012_08_02_40_2.jpg,784,323,26,32,5_16,4197
autosave16_10_2012_08_02_41_0.jpg,821,308,31,37,5_16,4197
autosave16_10_2012_08_02_41_1.jpg,922,289,37,43,5_16,4197
autosave16_10_2012_08_02_41_2.jpg,1114,246,52,62,5_16,4197
autosave16_10_2012_08_02_51_1.jpg,638,355,17,22,7_3,4198
autosave16_10_2012_08_02_51_2.jpg,652,354,17,24,7_3,4198
autosave16_10_2012_08_02_51_3.jpg,679,352,22,30,7_3,4198
autosave16_10_2012_08_02_52_0.jpg,691,347,22,30,7_3,4198
autosave16_10_2012_08_02_52_2.jpg,746,299,42,61,7_7,4199
autosave16_10_2012_08_02_52_2.jpg,809,324,34,45,7_3,4198
autosave16_10_2012_08_02_53_1.jpg,572,332,16,16,3_27,4200
autosave16_10_2012_08_02_53_2.jpg,577,322,19,19,3_27,4200
autosave16_10_2012_08_02_54_0.jpg,588,317,19,19,3_27,4200
autosave16_10_2012_08_02_54_1.jpg,602,304,23,23,3_27,4200
autosave16_10_2012_08_02_54_2.jpg,623,288,26,26,3_27,4200
autosave16_10_2012_08_02_54_3.jpg,658,259,32,34,3_27,4200
autosave16_10_2012_08_02_54_3.jpg,655,295,36,16,8_2_1,4201
autosave16_10_2012_08_02_55_0.jpg,671,249,34,34,3_27,4200
autosave16_10_2012_08_02_55_0.jpg,669,285,36,19,8_2_1,4201
autosave16_10_2012_08_02_55_1.jpg,724,212,47,46,3_27,4200
autosave16_10_2012_08_02_55_1.jpg,721,262,52,21,8_2_1,4201
autosave16_10_2012_08_02_55_2.jpg,895,71,73,70,3_27,4200
autosave16_10_2012_08_02_59_0.jpg,611,353,18,18,6_6,4202
autosave16_10_2012_08_02_59_1.jpg,629,350,20,19,6_6,4202
autosave16_10_2012_08_02_59_2.jpg,647,344,23,22,6_6,4202
autosave16_10_2012_08_03_00_0.jpg,669,311,17,25,5_16,4203
autosave16_10_2012_08_03_00_0.jpg,665,338,23,22,6_6,4202
autosave16_10_2012_08_03_00_1.jpg,705,327,25,27,6_6,4202
autosave16_10_2012_08_03_00_2.jpg,741,284,21,31,5_16,4203
autosave16_10_2012_08_03_00_2.jpg,736,319,36,35,6_6,4202
autosave16_10_2012_08_03_00_3.jpg,808,265,28,38,5_16,4203
autosave16_10_2012_08_03_00_3.jpg,803,308,37,38,6_6,4202
autosave16_10_2012_08_03_01_0.jpg,873,219,36,52,5_16,4203
autosave16_10_2012_08_03_01_0.jpg,867,278,45,46,6_6,4202
autosave16_10_2012_08_03_03_3.jpg,663,312,21,21,4_2_3,4204
autosave16_10_2012_08_03_03_3.jpg,547,362,17,16,2_1,4205
autosave16_10_2012_08_03_04_0.jpg,684,305,25,25,4_2_3,4204
autosave16_10_2012_08_03_04_0.jpg,550,365,17,16,2_1,4205
autosave16_10_2012_08_03_04_1.jpg,734,277,31,32,4_2_3,4204
autosave16_10_2012_08_03_04_1.jpg,552,359,17,16,2_1,4205
autosave16_10_2012_08_03_04_2.jpg,856,224,45,49,4_2_3,4204
autosave16_10_2012_08_03_04_2.jpg,556,356,17,18,2_1,4205
autosave16_10_2012_08_03_05_0.jpg,881,209,55,56,4_2_3,4204
autosave16_10_2012_08_03_05_0.jpg,556,357,17,18,2_1,4205
autosave16_10_2012_08_03_05_1.jpg,556,362,20,18,2_1,4205
autosave16_10_2012_08_03_05_2.jpg,556,360,20,18,2_1,4205
autosave16_10_2012_08_03_06_0.jpg,563,357,20,19,2_1,4205
autosave16_10_2012_08_03_06_1.jpg,570,351,23,21,2_1,4205
autosave16_10_2012_08_03_06_2.jpg,580,350,24,22,2_1,4205
autosave16_10_2012_08_03_06_3.jpg,595,348,26,25,2_1,4205
autosave16_10_2012_08_03_07_0.jpg,599,349,28,27,2_1,4205
autosave16_10_2012_08_03_07_1.jpg,606,343,33,28,2_1,4205
autosave16_10_2012_08_03_07_2.jpg,628,336,32,30,2_1,4205
autosave16_10_2012_08_03_08_0.jpg,631,333,33,34,2_1,4205
autosave16_10_2012_08_03_08_1.jpg,649,329,38,39,2_1,4205
autosave16_10_2012_08_03_08_2.jpg,680,324,43,43,2_1,4205
autosave16_10_2012_08_03_08_3.jpg,719,312,49,48,2_1,4205
autosave16_10_2012_08_03_09_0.jpg,741,305,51,51,2_1,4205
autosave16_10_2012_08_03_09_1.jpg,855,271,64,65,2_1,4205
autosave16_10_2012_08_03_09_2.jpg,999,229,80,75,2_1,4205
autosave16_10_2012_08_03_10_1.jpg,639,356,19,19,4_1_1,4206
autosave16_10_2012_08_03_10_2.jpg,660,351,19,19,4_1_1,4206
autosave16_10_2012_08_03_11_0.jpg,685,342,24,23,4_1_1,4206
autosave16_10_2012_08_03_11_1.jpg,720,337,26,26,4_1_1,4206
autosave16_10_2012_08_03_11_2.jpg,773,331,33,33,4_1_1,4206
autosave16_10_2012_08_03_12_0.jpg,849,309,45,44,4_1_1,4206
autosave16_10_2012_08_03_12_2.jpg,678,312,17,17,5_15_5,4207
autosave16_10_2012_08_03_12_3.jpg,710,293,20,21,5_15_5,4207
autosave16_10_2012_08_03_13_0.jpg,731,291,20,21,5_15_5,4207
autosave16_10_2012_08_03_13_1.jpg,759,278,24,24,5_15_5,4207
autosave16_10_2012_08_03_13_2.jpg,793,258,29,29,5_15_5,4207
autosave16_10_2012_08_03_13_3.jpg,839,238,33,34,5_15_5,4207
autosave16_10_2012_08_03_14_0.jpg,719,294,21,22,5_15_5,4207
autosave16_10_2012_08_03_16_0.jpg,888,218,37,39,5_15_5,4207
autosave16_10_2012_08_03_22_3.jpg,671,347,17,24,5_16,4208
autosave16_10_2012_08_03_22_4.jpg,728,328,20,27,5_16,4208
autosave16_10_2012_08_03_24_0.jpg,736,325,20,27,5_16,4208
autosave16_10_2012_08_03_32_2.jpg,839,216,45,43,3_27,4209
autosave16_10_2012_08_03_32_2.jpg,840,263,36,46,8_2_3,4210
autosave16_10_2012_08_03_32_2.jpg,835,315,46,47,5_15_3,4211
autosave16_10_2012_08_03_34_3.jpg,639,364,19,18,2_1,4212
autosave16_10_2012_08_03_34_4.jpg,646,361,21,22,2_1,4212
autosave16_10_2012_08_03_35_0.jpg,904,182,56,54,3_27,4213
autosave16_10_2012_08_03_35_0.jpg,903,296,60,61,5_15_3,4214
autosave16_10_2012_08_03_37_0.jpg,650,354,24,24,2_1,4215
autosave16_10_2012_08_03_37_1.jpg,659,350,26,24,2_1,4215
autosave16_10_2012_08_03_37_2.jpg,667,347,30,28,2_1,4215
autosave16_10_2012_08_03_38_0.jpg,678,340,32,32,2_1,4215
autosave16_10_2012_08_03_38_1.jpg,697,329,38,37,2_1,4215
autosave16_10_2012_08_03_38_2.jpg,726,321,46,45,2_1,4215
autosave16_10_2012_08_03_39_0.jpg,763,301,55,54,2_1,4215
autosave16_10_2012_08_03_39_1.jpg,844,283,71,68,2_1,4215
autosave16_10_2012_08_03_39_2.jpg,1035,210,106,98,2_1,4215
autosave16_10_2012_08_03_41_0.jpg,685,398,20,19,4_2_2,4216
autosave16_10_2012_08_03_41_0.jpg,706,398,19,20,1_25,4217
autosave16_10_2012_08_03_41_1.jpg,712,404,21,20,4_2_2,4216
autosave16_10_2012_08_03_41_1.jpg,734,401,26,25,1_25,4217
autosave16_10_2012_08_03_41_2.jpg,738,399,24,26,4_2_2,4216
autosave16_10_2012_08_03_41_2.jpg,763,399,30,27,1_25,4217
autosave16_10_2012_08_03_42_0.jpg,763,410,24,28,4_2_2,4216
autosave16_10_2012_08_03_42_0.jpg,789,409,35,32,1_25,4217
autosave16_10_2012_08_03_43_0.jpg,802,361,20,25,5_16,4218
autosave16_10_2012_08_03_43_0.jpg,195,300,20,20,3_1,4219
autosave16_10_2012_08_03_43_1.jpg,869,352,23,30,5_16,4218
autosave16_10_2012_08_03_43_1.jpg,128,282,24,25,3_1,4219
autosave16_10_2012_08_03_43_1.jpg,125,309,23,21,4_2_1,4220
autosave16_10_2012_08_03_43_2.jpg,937,346,26,34,5_16,4218
autosave16_10_2012_08_03_43_2.jpg,830,360,18,18,6_6,4221
autosave16_10_2012_08_03_43_2.jpg,64,262,27,27,3_1,4219
autosave16_10_2012_08_03_43_2.jpg,57,293,28,27,4_2_1,4220
autosave16_10_2012_08_03_43_3.jpg,1070,330,38,47,5_16,4218
autosave16_10_2012_08_03_44_2.jpg,269,316,16,18,3_1,4222
autosave16_10_2012_08_03_45_0.jpg,242,310,18,18,3_1,4222
autosave16_10_2012_08_03_45_0.jpg,240,330,18,16,4_2_1,4223
autosave16_10_2012_08_03_52_2.jpg,222,231,18,17,5_15_2,4224
autosave16_10_2012_08_03_52_2.jpg,389,255,18,17,5_15_2,4225
autosave16_10_2012_08_03_52_2.jpg,665,275,16,17,5_15_2,4226
autosave16_10_2012_08_03_52_2.jpg,748,275,17,16,5_15_2,4227
autosave16_10_2012_08_03_53_0.jpg,179,211,20,19,5_15_2,4224
autosave16_10_2012_08_03_53_0.jpg,273,226,18,17,5_15_2,4228
autosave16_10_2012_08_03_53_0.jpg,371,237,19,19,5_15_2,4225
autosave16_10_2012_08_03_53_0.jpg,475,248,18,17,5_15_2,4229
autosave16_10_2012_08_03_53_0.jpg,585,255,17,17,5_15_2,4230
autosave16_10_2012_08_03_53_0.jpg,687,256,18,19,5_15_2,4226
autosave16_10_2012_08_03_53_0.jpg,784,258,17,17,5_15_2,4227
autosave16_10_2012_08_03_53_1.jpg,223,188,20,20,5_15_2,4228
autosave16_10_2012_08_03_53_1.jpg,345,203,21,20,5_15_2,4225
autosave16_10_2012_08_03_53_1.jpg,468,217,20,19,5_15_2,4229
autosave16_10_2012_08_03_53_1.jpg,603,224,20,21,5_15_2,4230
autosave16_10_2012_08_03_53_1.jpg,726,229,21,21,5_15_2,4226
autosave16_10_2012_08_03_53_1.jpg,843,230,22,20,5_15_2,4227
autosave16_10_2012_08_03_53_2.jpg,300,153,26,26,5_15_2,4225
autosave16_10_2012_08_03_53_2.jpg,460,169,27,26,5_15_2,4229
autosave16_10_2012_08_03_53_2.jpg,631,180,27,28,5_15_2,4230
autosave16_10_2012_08_03_53_3.jpg,443,89,37,37,5_15_2,4229
autosave16_10_2012_08_03_53_3.jpg,681,110,35,35,5_15_2,4230
autosave16_10_2012_08_03_54_0.jpg,431,40,46,44,5_15_2,4229
autosave16_10_2012_08_03_54_0.jpg,708,62,41,41,5_15_2,4230
autosave16_10_2012_08_03_57_2.jpg,587,261,19,19,5_15_2,4231
autosave16_10_2012_08_03_57_3.jpg,211,177,25,26,5_15_2,4232
autosave16_10_2012_08_03_57_3.jpg,346,194,28,27,5_15_2,4233
autosave16_10_2012_08_03_57_3.jpg,479,209,23,24,5_15_2,4234
autosave16_10_2012_08_03_57_3.jpg,616,219,24,24,5_15_2,4231
autosave16_10_2012_08_03_58_0.jpg,337,194,28,27,5_15_2,4233
autosave16_10_2012_08_03_58_0.jpg,474,209,25,24,5_15_2,4234
autosave16_10_2012_08_03_58_0.jpg,619,220,24,24,5_15_2,4231
autosave16_10_2012_08_03_58_0.jpg,760,228,24,24,5_15_2,4235
autosave16_10_2012_08_03_58_1.jpg,279,139,29,31,5_15_2,4233
autosave16_10_2012_08_03_58_1.jpg,459,157,28,30,5_15_2,4234
autosave16_10_2012_08_03_58_1.jpg,646,171,29,30,5_15_2,4231
