filename,x_from,y_from,width,height,sign_class,sign_id,sign_class_id
autosave09_10_2012_08_14_56_1.jpg,1069,326,39,40,5_19_1,1404,8
autosave09_10_2012_08_14_56_1.jpg,412,310,42,42,5_19_1,1406,8
autosave09_10_2012_08_14_56_2.jpg,1201,303,52,52,5_19_1,1404,8
autosave09_10_2012_08_14_56_2.jpg,353,289,57,56,5_19_1,1406,8
autosave09_10_2012_08_14_57_0.jpg,282,256,78,73,5_19_1,1406,8
autosave09_10_2012_08_14_57_1.jpg,1014,311,20,28,5_16,1407,9
autosave09_10_2012_08_14_58_0.jpg,1041,307,22,29,5_16,1407,9
autosave09_10_2012_08_14_58_1.jpg,1165,293,26,34,5_16,1407,9
autosave09_10_2012_08_15_06_2.jpg,887,348,20,20,5_15_5,1408,26
autosave09_10_2012_08_15_06_3.jpg,923,346,22,22,5_15_5,1408,26
autosave09_10_2012_08_15_07_0.jpg,932,344,23,22,5_15_5,1408,26
autosave09_10_2012_08_15_07_1.jpg,981,338,27,26,5_15_5,1408,26
autosave09_10_2012_08_15_07_2.jpg,1032,333,30,29,5_15_5,1408,26
autosave09_10_2012_08_15_08_0.jpg,1069,333,30,29,5_15_5,1408,26
autosave09_10_2012_08_15_08_1.jpg,1150,323,34,33,5_15_5,1408,26
autosave09_10_2012_08_15_12_1.jpg,927,337,22,22,6_3_1,1409,30
autosave09_10_2012_08_15_12_2.jpg,966,335,24,24,6_3_1,1409,30
autosave09_10_2012_08_15_12_3.jpg,1033,329,28,27,6_3_1,1409,30
autosave09_10_2012_08_15_13_0.jpg,1060,331,29,29,6_3_1,1409,30
autosave09_10_2012_08_15_13_1.jpg,1166,350,38,18,8_1_1,1410,31
autosave09_10_2012_08_15_15_1.jpg,945,353,23,23,3_27,1411,27
autosave09_10_2012_08_15_15_2.jpg,993,347,26,27,3_27,1411,27
autosave09_10_2012_08_15_15_3.jpg,1089,340,29,28,3_27,1411,27
autosave09_10_2012_08_15_16_0.jpg,1178,326,38,36,3_27,1411,27
autosave09_10_2012_08_16_10_1.jpg,839,338,23,22,2_3_2,1412,56
autosave09_10_2012_08_16_10_1.jpg,839,362,21,18,1_22,1413,54
autosave09_10_2012_08_16_11_0.jpg,846,339,20,19,2_3_2,1412,56
autosave09_10_2012_08_16_11_0.jpg,845,360,21,18,1_22,1413,54
autosave09_10_2012_08_16_11_0.jpg,468,338,22,20,1_22,1414,54
autosave09_10_2012_08_16_11_1.jpg,873,336,22,20,2_3_2,1412,56
autosave09_10_2012_08_16_11_1.jpg,871,357,23,20,1_22,1413,54
autosave09_10_2012_08_16_11_1.jpg,460,334,23,21,1_22,1414,54
autosave09_10_2012_08_16_11_2.jpg,899,326,25,23,2_3_2,1412,56
autosave09_10_2012_08_16_11_2.jpg,896,351,26,21,1_22,1413,54
autosave09_10_2012_08_16_11_2.jpg,457,324,25,23,1_22,1414,54
autosave09_10_2012_08_16_12_0.jpg,914,323,27,24,2_3_2,1412,56
autosave09_10_2012_08_16_12_0.jpg,914,348,25,24,1_22,1413,54
autosave09_10_2012_08_16_12_0.jpg,451,321,25,25,1_22,1414,54
autosave09_10_2012_08_16_12_1.jpg,957,312,30,28,2_3_2,1412,56
autosave09_10_2012_08_16_12_1.jpg,954,339,31,28,1_22,1413,54
autosave09_10_2012_08_16_12_1.jpg,434,313,29,27,1_22,1414,54
autosave09_10_2012_08_16_12_2.jpg,997,304,33,33,2_3_2,1412,56
autosave09_10_2012_08_16_12_2.jpg,995,338,35,31,1_22,1413,54
autosave09_10_2012_08_16_12_2.jpg,422,304,32,30,1_22,1414,54
autosave09_10_2012_08_16_13_0.jpg,1026,302,35,35,2_3_2,1412,56
autosave09_10_2012_08_16_13_0.jpg,1024,336,36,33,1_22,1413,54
autosave09_10_2012_08_16_13_0.jpg,414,303,34,31,1_22,1414,54
autosave09_10_2012_08_16_13_1.jpg,1089,290,43,40,2_3_2,1412,56
autosave09_10_2012_08_16_13_1.jpg,1089,331,41,36,1_22,1413,54
autosave09_10_2012_08_16_13_1.jpg,388,290,38,37,1_22,1414,54
autosave09_10_2012_08_16_13_2.jpg,1150,283,46,43,2_3_2,1412,56
autosave09_10_2012_08_16_13_2.jpg,1148,327,50,40,1_22,1413,54
autosave09_10_2012_08_16_13_2.jpg,364,282,42,41,1_22,1414,54
autosave09_10_2012_08_16_14_0.jpg,330,268,49,46,1_22,1414,54
autosave09_10_2012_08_16_14_1.jpg,277,249,60,54,1_22,1414,54
autosave09_10_2012_08_16_14_2.jpg,212,215,80,74,1_22,1414,54
autosave09_10_2012_08_16_15_0.jpg,152,190,88,78,1_22,1414,54
autosave09_10_2012_08_16_15_1.jpg,807,349,18,18,5_15_3,1415,33
autosave09_10_2012_08_16_15_2.jpg,825,351,18,18,5_15_3,1415,33
autosave09_10_2012_08_16_15_3.jpg,842,343,21,22,5_15_3,1415,33
autosave09_10_2012_08_16_16_0.jpg,859,343,21,22,5_15_3,1415,33
autosave09_10_2012_08_16_16_1.jpg,981,331,28,27,5_15_3,1415,33
autosave09_10_2012_08_16_16_1.jpg,807,335,18,17,1_8,1416,58
autosave09_10_2012_08_16_16_2.jpg,1000,328,30,28,5_15_3,1415,33
autosave09_10_2012_08_16_16_2.jpg,810,334,20,18,1_8,1416,58
autosave09_10_2012_08_16_18_0.jpg,1182,303,44,43,5_15_3,1415,33
autosave09_10_2012_08_16_18_0.jpg,859,322,23,23,1_8,1416,58
autosave09_10_2012_08_16_18_1.jpg,979,301,35,33,1_8,1416,58
autosave09_10_2012_08_16_18_1.jpg,408,292,35,31,1_8,1417,58
autosave09_10_2012_08_16_19_0.jpg,813,326,26,26,1_8,1416,58
autosave09_10_2012_08_16_19_0.jpg,1014,322,32,31,5_15_3,1418,33
autosave09_10_2012_08_16_19_1.jpg,847,325,23,24,1_8,1416,58
autosave09_10_2012_08_16_19_1.jpg,1127,313,39,37,5_15_3,1418,33
autosave09_10_2012_08_16_19_2.jpg,852,324,23,24,1_8,1416,58
autosave09_10_2012_08_16_19_2.jpg,1150,310,40,39,5_15_3,1418,33
autosave09_10_2012_08_16_19_2.jpg,465,316,23,23,1_8,1419,58
autosave09_10_2012_08_16_21_0.jpg,1026,284,35,36,1_8,1416,58
autosave09_10_2012_08_16_21_0.jpg,398,271,38,33,1_8,1419,58
autosave09_10_2012_08_16_21_1.jpg,1074,289,39,37,1_8,1416,58
autosave09_10_2012_08_16_21_1.jpg,371,275,47,36,1_8,1419,58
autosave09_10_2012_08_16_21_2.jpg,1118,274,44,40,1_8,1416,58
autosave09_10_2012_08_16_21_2.jpg,358,260,49,39,1_8,1419,58
autosave09_10_2012_08_16_21_3.jpg,1176,262,44,43,1_8,1416,58
autosave09_10_2012_08_16_21_3.jpg,340,248,51,42,1_8,1419,58
autosave09_10_2012_08_16_22_0.jpg,1002,289,36,37,1_8,1416,58
autosave09_10_2012_08_16_22_0.jpg,403,281,36,31,1_8,1419,58
autosave09_10_2012_08_16_23_0.jpg,296,216,63,55,1_8,1419,58
autosave09_10_2012_08_16_23_1.jpg,253,189,71,61,1_8,1419,58
autosave09_10_2012_08_16_23_2.jpg,209,168,82,74,1_8,1419,58
autosave09_10_2012_08_16_23_3.jpg,164,146,89,80,1_8,1419,58
autosave09_10_2012_08_16_25_0.jpg,14,79,121,104,1_8,1419,58
autosave09_10_2012_08_16_38_0.jpg,1141,326,34,35,5_15_3,1420,33
autosave09_10_2012_08_16_38_1.jpg,1216,327,40,42,5_15_3,1420,33
autosave09_10_2012_08_16_43_1.jpg,458,344,26,27,5_19_1,1421,8
autosave09_10_2012_08_16_43_2.jpg,444,342,30,31,5_19_1,1421,8
autosave09_10_2012_08_16_44_0.jpg,437,341,30,31,5_19_1,1421,8
autosave09_10_2012_08_16_44_1.jpg,410,329,35,36,5_19_1,1421,8
autosave09_10_2012_08_16_44_2.jpg,380,315,43,42,5_19_1,1421,8
autosave09_10_2012_08_16_45_0.jpg,360,306,49,47,5_19_1,1421,8
autosave09_10_2012_08_16_45_1.jpg,271,272,68,65,5_19_1,1421,8
autosave09_10_2012_08_16_45_2.jpg,158,237,95,88,5_19_1,1421,8
autosave09_10_2012_08_16_52_2.jpg,989,356,18,18,5_15_5,1422,26
autosave09_10_2012_08_16_53_0.jpg,1031,350,19,19,5_15_5,1422,26
autosave09_10_2012_08_16_53_1.jpg,1096,346,22,21,5_15_5,1422,26
autosave09_10_2012_08_16_53_2.jpg,1157,341,25,23,5_15_5,1422,26
autosave09_10_2012_08_16_53_3.jpg,1254,340,25,27,5_15_5,1422,26
autosave09_10_2012_08_16_55_2.jpg,1165,341,18,24,5_16,1423,9
autosave09_10_2012_08_17_06_1.jpg,469,334,18,18,6_3_1,1424,30
autosave09_10_2012_08_17_06_2.jpg,459,324,20,20,6_3_1,1424,30
autosave09_10_2012_08_17_06_2.jpg,801,351,17,17,6_3_1,1425,30
autosave09_10_2012_08_17_06_3.jpg,444,327,22,22,6_3_1,1424,30
autosave09_10_2012_08_17_06_3.jpg,825,357,17,19,6_3_1,1425,30
autosave09_10_2012_08_17_07_0.jpg,438,326,22,22,6_3_1,1424,30
autosave09_10_2012_08_17_07_0.jpg,832,357,19,19,6_3_1,1425,30
autosave09_10_2012_08_17_07_1.jpg,412,312,27,26,6_3_1,1424,30
autosave09_10_2012_08_17_07_1.jpg,870,352,22,22,6_3_1,1425,30
autosave09_10_2012_08_17_07_2.jpg,383,304,32,31,6_3_1,1424,30
autosave09_10_2012_08_17_07_2.jpg,913,353,24,24,6_3_1,1425,30
autosave09_10_2012_08_17_07_2.jpg,383,339,32,16,8_1_1,1426,31
autosave09_10_2012_08_17_08_0.jpg,349,285,39,39,6_3_1,1424,30
autosave09_10_2012_08_17_08_0.jpg,960,347,25,26,6_3_1,1425,30
autosave09_10_2012_08_17_08_0.jpg,347,327,40,19,8_1_1,1426,31
autosave09_10_2012_08_17_08_1.jpg,1050,374,33,16,8_1_1,1427,31
autosave09_10_2012_08_17_08_1.jpg,279,306,55,28,8_1_1,1426,31
autosave09_10_2012_08_17_08_2.jpg,1169,362,43,19,8_1_1,1427,31
autosave09_10_2012_08_17_08_2.jpg,148,264,80,37,8_1_1,1426,31
autosave09_10_2012_08_17_16_1.jpg,759,356,16,16,6_3_1,1428,30
autosave09_10_2012_08_17_16_2.jpg,797,355,19,18,6_3_1,1428,30
autosave09_10_2012_08_17_17_0.jpg,812,352,21,20,6_3_1,1428,30
autosave09_10_2012_08_17_17_1.jpg,869,342,24,24,6_3_1,1428,30
autosave09_10_2012_08_17_17_2.jpg,959,325,31,31,6_3_1,1428,30
autosave09_10_2012_08_17_18_0.jpg,990,326,31,32,6_3_1,1428,30
autosave09_10_2012_08_17_20_0.jpg,811,365,29,16,5_15_1,1429,42
autosave09_10_2012_08_17_20_1.jpg,858,362,32,18,5_15_1,1429,42
autosave09_10_2012_08_17_20_2.jpg,906,360,37,20,5_15_1,1429,42
autosave09_10_2012_08_17_20_3.jpg,981,355,46,25,5_15_1,1429,42
autosave09_10_2012_08_17_21_0.jpg,1015,353,49,26,5_15_1,1429,42
autosave09_10_2012_08_17_21_1.jpg,1159,344,64,39,5_15_1,1429,42
autosave09_10_2012_08_17_27_2.jpg,704,317,20,17,2_3_6,1430,80
autosave09_10_2012_08_17_28_0.jpg,728,316,21,19,2_3_6,1430,80
autosave09_10_2012_08_17_28_1.jpg,761,306,24,21,2_3_6,1430,80
autosave09_10_2012_08_17_28_2.jpg,796,294,28,23,2_3_6,1430,80
autosave09_10_2012_08_17_28_2.jpg,801,319,20,20,4_2_3,1431,23
autosave09_10_2012_08_17_28_3.jpg,863,275,35,31,2_3_6,1430,80
autosave09_10_2012_08_17_28_3.jpg,868,308,26,25,4_2_3,1431,23
autosave09_10_2012_08_17_29_0.jpg,930,261,40,35,2_3_6,1430,80
autosave09_10_2012_08_17_29_0.jpg,934,300,31,29,4_2_3,1431,23
autosave09_10_2012_08_17_29_1.jpg,775,344,18,17,4_1_1,1432,24
autosave09_10_2012_08_17_30_0.jpg,799,335,19,19,4_1_1,1432,24
autosave09_10_2012_08_17_30_1.jpg,868,334,23,23,4_1_1,1432,24
autosave09_10_2012_08_17_31_0.jpg,929,324,27,26,4_1_1,1432,24
autosave09_10_2012_08_17_31_1.jpg,1089,296,39,37,4_1_1,1432,24
autosave09_10_2012_08_17_37_0.jpg,797,342,19,18,5_15_5,1433,26
autosave09_10_2012_08_17_37_1.jpg,838,335,22,22,5_15_5,1433,26
autosave09_10_2012_08_17_37_2.jpg,887,329,26,25,5_15_5,1433,26
autosave09_10_2012_08_17_38_0.jpg,932,322,29,28,5_15_5,1433,26
autosave09_10_2012_08_17_38_1.jpg,1136,294,45,44,5_15_5,1433,26
autosave09_10_2012_08_17_38_2.jpg,1191,289,48,47,5_15_5,1433,26
autosave09_10_2012_08_18_11_1.jpg,909,347,19,18,5_15_3,1434,33
autosave09_10_2012_08_18_11_2.jpg,957,343,22,22,5_15_3,1434,33
autosave09_10_2012_08_18_12_0.jpg,1008,337,24,23,5_15_3,1434,33
autosave09_10_2012_08_18_12_1.jpg,1153,314,33,31,5_15_3,1434,33
autosave09_10_2012_08_18_14_2.jpg,877,351,31,17,5_15_1,1435,42
autosave09_10_2012_08_18_14_3.jpg,925,346,35,18,5_15_1,1435,42
autosave09_10_2012_08_18_15_0.jpg,947,343,37,20,5_15_1,1435,42
autosave09_10_2012_08_18_17_0.jpg,1062,338,54,30,5_15_1,1435,42
autosave09_10_2012_08_18_17_1.jpg,1219,326,60,36,5_15_1,1435,42
autosave09_10_2012_08_18_17_1.jpg,948,341,18,25,7_3,1436,34
autosave09_10_2012_08_18_17_2.jpg,1012,336,20,26,7_3,1436,34
autosave09_10_2012_08_18_18_0.jpg,1146,324,28,36,7_3,1436,34
autosave09_10_2012_08_18_20_2.jpg,896,335,26,25,4_1_1,1437,24
autosave09_10_2012_08_18_22_0.jpg,939,323,31,29,4_1_1,1437,24
autosave09_10_2012_08_18_22_1.jpg,1091,298,40,40,4_1_1,1437,24
autosave09_10_2012_08_18_24_2.jpg,875,349,19,18,5_15_5,1438,26
autosave09_10_2012_08_18_25_0.jpg,917,339,21,21,5_15_5,1438,26
autosave09_10_2012_08_18_25_1.jpg,999,332,24,25,5_15_5,1438,26
autosave09_10_2012_08_18_25_2.jpg,1091,326,32,32,5_15_5,1438,26
autosave09_10_2012_08_18_26_0.jpg,1196,315,38,37,5_15_5,1438,26
autosave09_10_2012_08_18_31_0.jpg,889,310,26,25,1_23,1439,2
autosave09_10_2012_08_18_31_0.jpg,891,336,20,17,3_24_n70,1440,71
autosave09_10_2012_08_18_31_0.jpg,480,313,22,19,1_23,1441,2
autosave09_10_2012_08_18_31_1.jpg,953,293,31,29,1_23,1439,2
autosave09_10_2012_08_18_31_1.jpg,957,324,23,20,3_24_n70,1440,71
autosave09_10_2012_08_18_31_1.jpg,464,296,24,23,1_23,1441,2
autosave09_10_2012_08_18_31_1.jpg,468,321,18,16,3_24_n70,1442,71
autosave09_10_2012_08_18_31_2.jpg,1018,276,38,35,1_23,1439,2
autosave09_10_2012_08_18_31_2.jpg,1023,313,25,26,3_24_n70,1440,71
autosave09_10_2012_08_18_31_2.jpg,446,284,26,26,1_23,1441,2
autosave09_10_2012_08_18_31_2.jpg,450,312,21,20,3_24_n70,1442,71
autosave09_10_2012_08_18_32_0.jpg,1079,266,41,37,1_23,1439,2
autosave09_10_2012_08_18_32_0.jpg,1086,305,28,29,3_24_n70,1440,71
autosave09_10_2012_08_18_32_0.jpg,431,275,30,27,1_23,1441,2
autosave09_10_2012_08_18_32_0.jpg,437,306,21,21,3_24_n70,1442,71
autosave09_10_2012_08_18_32_1.jpg,387,250,41,35,1_23,1441,2
autosave09_10_2012_08_18_32_1.jpg,394,290,31,30,3_24_n70,1442,71
autosave09_10_2012_08_18_32_1.jpg,811,339,16,16,2_3_2,1443,56
autosave09_10_2012_08_18_32_2.jpg,340,219,50,42,1_23,1441,2
autosave09_10_2012_08_18_32_2.jpg,347,266,39,38,3_24_n70,1442,71
autosave09_10_2012_08_18_32_2.jpg,835,334,18,16,2_3_2,1443,56
autosave09_10_2012_08_18_32_3.jpg,249,150,69,61,1_23,1441,2
autosave09_10_2012_08_18_32_3.jpg,259,218,56,53,3_24_n70,1442,71
autosave09_10_2012_08_18_32_3.jpg,870,321,19,19,2_3_2,1443,56
autosave09_10_2012_08_18_32_3.jpg,870,341,20,19,5_15_3,1444,33
autosave09_10_2012_08_18_33_0.jpg,204,125,81,67,1_23,1441,2
autosave09_10_2012_08_18_33_0.jpg,218,198,63,61,3_24_n70,1442,71
autosave09_10_2012_08_18_33_0.jpg,880,321,23,22,2_3_2,1443,56
autosave09_10_2012_08_18_33_0.jpg,881,344,21,20,5_15_3,1444,33
autosave09_10_2012_08_18_33_1.jpg,943,311,28,27,2_3_2,1443,56
autosave09_10_2012_08_18_33_1.jpg,944,339,26,23,5_15_3,1444,33
autosave09_10_2012_08_18_33_2.jpg,995,302,32,31,2_3_2,1443,56
autosave09_10_2012_08_18_33_2.jpg,996,335,32,29,5_15_3,1444,33
autosave09_10_2012_08_18_33_3.jpg,1083,293,37,34,2_3_2,1443,56
autosave09_10_2012_08_18_33_3.jpg,1087,331,35,34,5_15_3,1444,33
autosave09_10_2012_08_18_34_0.jpg,1118,282,40,40,2_3_2,1443,56
autosave09_10_2012_08_18_34_0.jpg,1120,323,38,37,5_15_3,1444,33
autosave09_10_2012_08_18_39_2.jpg,464,310,25,22,1_23,1445,2
autosave09_10_2012_08_18_39_2.jpg,466,348,19,18,3_24_n50,1446,72
autosave09_10_2012_08_18_39_2.jpg,865,330,16,17,1_23,1447,2
autosave09_10_2012_08_18_40_0.jpg,455,308,26,22,1_23,1445,2
autosave09_10_2012_08_18_40_0.jpg,458,348,19,18,3_24_n50,1446,72
autosave09_10_2012_08_18_40_0.jpg,888,330,18,17,1_23,1447,2
autosave09_10_2012_08_18_40_1.jpg,438,287,27,27,1_23,1445,2
autosave09_10_2012_08_18_40_1.jpg,440,334,22,22,3_24_n50,1446,72
autosave09_10_2012_08_18_40_1.jpg,936,316,20,18,1_23,1447,2
autosave09_10_2012_08_18_40_1.jpg,937,347,17,16,3_24_n50,1448,72
autosave09_10_2012_08_18_40_2.jpg,418,274,33,32,1_23,1445,2
autosave09_10_2012_08_18_40_2.jpg,421,329,26,25,3_24_n50,1446,72
autosave09_10_2012_08_18_40_2.jpg,977,310,23,21,1_23,1447,2
autosave09_10_2012_08_18_40_2.jpg,978,347,19,19,3_24_n50,1448,72
autosave09_10_2012_08_18_41_0.jpg,396,265,39,34,1_23,1445,2
autosave09_10_2012_08_18_41_0.jpg,400,304,32,17,8_2_1,1449,5
autosave09_10_2012_08_18_41_0.jpg,400,326,29,28,3_24_n50,1446,72
autosave09_10_2012_08_18_41_0.jpg,1011,302,27,25,1_23,1447,2
autosave09_10_2012_08_18_41_0.jpg,1013,344,22,19,3_24_n50,1448,72
autosave09_10_2012_08_18_41_1.jpg,342,231,50,44,1_23,1445,2
autosave09_10_2012_08_18_41_1.jpg,347,283,42,21,8_2_1,1449,5
autosave09_10_2012_08_18_41_1.jpg,349,310,38,36,3_24_n50,1446,72
autosave09_10_2012_08_18_41_1.jpg,1094,290,28,29,1_23,1447,2
autosave09_10_2012_08_18_41_1.jpg,1094,337,27,25,3_24_n50,1448,72
autosave09_10_2012_08_18_41_2.jpg,274,187,65,57,1_23,1445,2
autosave09_10_2012_08_18_41_2.jpg,281,253,53,28,8_2_1,1449,5
autosave09_10_2012_08_18_41_2.jpg,282,287,48,49,3_24_n50,1446,72
autosave09_10_2012_08_18_41_2.jpg,1189,271,35,35,1_23,1447,2
autosave09_10_2012_08_18_41_2.jpg,1193,329,30,28,3_24_n50,1448,72
autosave09_10_2012_08_18_42_0.jpg,179,127,91,78,1_23,1445,2
autosave09_10_2012_08_18_42_0.jpg,189,213,76,39,8_2_1,1449,5
autosave09_10_2012_08_18_42_0.jpg,190,257,65,62,3_24_n50,1446,72
autosave09_10_2012_08_18_46_2.jpg,823,345,16,16,5_19_1,1450,8
autosave09_10_2012_08_18_46_2.jpg,503,336,16,16,5_19_1,1451,8
autosave09_10_2012_08_18_47_0.jpg,843,339,17,17,5_19_1,1450,8
autosave09_10_2012_08_18_47_0.jpg,491,328,17,16,5_19_1,1451,8
autosave09_10_2012_08_18_47_1.jpg,873,333,19,19,5_19_1,1450,8
autosave09_10_2012_08_18_47_1.jpg,486,317,20,19,5_19_1,1451,8
autosave09_10_2012_08_18_47_2.jpg,897,338,22,20,5_19_1,1450,8
autosave09_10_2012_08_18_47_2.jpg,474,321,20,19,5_19_1,1451,8
autosave09_10_2012_08_18_48_0.jpg,913,336,21,22,5_19_1,1450,8
autosave09_10_2012_08_18_48_0.jpg,467,318,22,22,5_19_1,1451,8
autosave09_10_2012_08_18_48_1.jpg,956,333,24,24,5_19_1,1450,8
autosave09_10_2012_08_18_48_1.jpg,453,312,25,24,5_19_1,1451,8
autosave09_10_2012_08_18_48_2.jpg,1001,328,26,28,5_19_1,1450,8
autosave09_10_2012_08_18_48_2.jpg,444,300,27,28,5_19_1,1451,8
autosave09_10_2012_08_18_49_0.jpg,1045,323,27,30,5_19_1,1450,8
autosave09_10_2012_08_18_49_0.jpg,434,294,30,31,5_19_1,1451,8
autosave09_10_2012_08_18_49_1.jpg,1148,310,33,36,5_19_1,1450,8
autosave09_10_2012_08_18_49_1.jpg,410,270,35,35,5_19_1,1451,8
autosave09_10_2012_08_18_49_2.jpg,383,248,41,41,5_19_1,1451,8
autosave09_10_2012_08_18_49_3.jpg,302,192,63,62,5_19_1,1451,8
autosave09_10_2012_08_18_50_0.jpg,215,145,84,81,5_19_1,1451,8
autosave09_10_2012_08_19_00_0.jpg,873,363,20,20,5_15_5,1452,26
autosave09_10_2012_08_19_00_1.jpg,924,358,22,21,5_15_5,1452,26
autosave09_10_2012_08_19_00_2.jpg,981,354,26,26,5_15_5,1452,26
autosave09_10_2012_08_19_01_0.jpg,1040,350,29,29,5_15_5,1452,26
autosave09_10_2012_08_19_01_1.jpg,1170,340,38,36,5_15_5,1452,26
autosave09_10_2012_08_19_33_0.jpg,838,332,24,24,2_3_2,1453,56
autosave09_10_2012_08_19_33_0.jpg,837,358,24,21,1_22,1454,54
autosave09_10_2012_08_19_33_1.jpg,910,314,29,30,2_3_2,1453,56
autosave09_10_2012_08_19_33_1.jpg,906,346,32,26,1_22,1454,54
autosave09_10_2012_08_19_33_1.jpg,439,331,30,25,1_22,1455,54
autosave09_10_2012_08_19_33_2.jpg,1000,295,37,36,2_3_2,1453,56
autosave09_10_2012_08_19_33_2.jpg,995,333,41,32,1_22,1454,54
autosave09_10_2012_08_19_33_2.jpg,406,313,35,34,1_22,1455,54
autosave09_10_2012_08_19_33_3.jpg,1130,271,49,44,2_3_2,1453,56
autosave09_10_2012_08_19_33_3.jpg,1126,317,55,47,1_22,1454,54
autosave09_10_2012_08_19_33_3.jpg,352,295,48,43,1_22,1455,54
autosave09_10_2012_08_19_34_0.jpg,1215,256,61,56,2_3_2,1453,56
autosave09_10_2012_08_19_34_0.jpg,1212,312,60,53,1_22,1454,54
autosave09_10_2012_08_19_34_0.jpg,313,286,58,50,1_22,1455,54
autosave09_10_2012_08_19_34_0.jpg,804,357,18,19,5_15_3,1456,33
autosave09_10_2012_08_19_34_1.jpg,841,347,21,20,5_15_3,1456,33
autosave09_10_2012_08_19_45_2.jpg,827,339,28,27,5_19_1,1457,8
autosave09_10_2012_08_19_45_2.jpg,411,318,35,32,5_19_1,1458,8
autosave09_10_2012_08_19_46_0.jpg,875,326,32,32,5_19_1,1457,8
autosave09_10_2012_08_19_46_0.jpg,377,301,43,40,5_19_1,1458,8
autosave09_10_2012_08_19_46_1.jpg,974,307,41,47,5_19_1,1457,8
autosave09_10_2012_08_19_46_1.jpg,290,269,58,55,5_19_1,1458,8
autosave09_10_2012_08_19_46_2.jpg,1140,285,62,65,5_19_1,1457,8
autosave09_10_2012_08_19_46_2.jpg,94,201,92,94,5_19_1,1458,8
autosave09_10_2012_08_19_48_1.jpg,854,347,25,23,4_1_1,1459,24
autosave09_10_2012_08_19_48_2.jpg,915,341,28,28,4_1_1,1459,24
autosave09_10_2012_08_19_49_0.jpg,980,335,33,32,4_1_1,1459,24
autosave09_10_2012_08_19_49_1.jpg,1181,313,53,49,4_1_1,1459,24
autosave09_10_2012_08_19_55_1.jpg,881,350,23,22,2_3_2,1460,56
autosave09_10_2012_08_19_57_0.jpg,949,351,27,26,2_3_2,1460,56
autosave09_10_2012_08_19_57_1.jpg,1152,330,43,38,2_3_2,1460,56
autosave09_10_2012_08_19_59_1.jpg,478,326,19,18,4_2_1,1461,16
autosave09_10_2012_08_19_59_2.jpg,450,326,22,23,4_2_1,1461,16
autosave09_10_2012_08_20_00_0.jpg,401,305,30,28,4_2_1,1461,16
autosave09_10_2012_08_20_00_1.jpg,307,269,47,42,4_2_1,1461,16
autosave09_10_2012_08_20_02_1.jpg,481,324,31,31,3_31,1462,111
autosave09_10_2012_08_20_02_2.jpg,448,309,38,41,3_31,1462,111
autosave09_10_2012_08_20_02_3.jpg,352,274,62,64,3_31,1462,111
autosave09_10_2012_08_20_03_0.jpg,243,219,88,95,3_31,1462,111
autosave09_10_2012_08_20_05_1.jpg,840,333,23,23,4_2_3,1463,23
autosave09_10_2012_08_20_25_1.jpg,737,352,19,25,7_3,1464,34
autosave09_10_2012_08_20_25_2.jpg,771,347,21,28,7_3,1464,34
autosave09_10_2012_08_20_26_0.jpg,818,341,23,33,7_3,1464,34
autosave09_10_2012_08_20_26_1.jpg,903,332,30,43,7_3,1464,34
autosave09_10_2012_08_20_26_2.jpg,1032,313,41,59,7_3,1464,34
autosave09_10_2012_08_20_33_2.jpg,746,349,19,18,5_15_3,1465,33
autosave09_10_2012_08_20_34_0.jpg,771,345,20,20,5_15_3,1465,33
autosave09_10_2012_08_20_34_1.jpg,817,336,24,25,5_15_3,1465,33
autosave09_10_2012_08_20_34_1.jpg,675,349,27,16,5_15_1,1466,42
autosave09_10_2012_08_20_34_2.jpg,869,331,29,29,5_15_3,1465,33
autosave09_10_2012_08_20_34_2.jpg,686,349,29,16,5_15_1,1466,42
autosave09_10_2012_08_20_35_0.jpg,954,317,37,38,5_15_3,1465,33
autosave09_10_2012_08_20_35_0.jpg,700,344,34,18,5_15_1,1466,42
autosave09_10_2012_08_20_35_1.jpg,724,340,41,21,5_15_1,1466,42
autosave09_10_2012_08_20_35_2.jpg,750,330,51,25,5_15_1,1466,42
autosave09_10_2012_08_20_36_0.jpg,799,322,60,30,5_15_1,1466,42
autosave09_10_2012_08_20_36_1.jpg,895,294,87,43,5_15_1,1466,42
autosave09_10_2012_08_20_36_2.jpg,1075,251,139,66,5_15_1,1466,42
autosave09_10_2012_08_20_37_0.jpg,695,345,33,19,5_15_1,1467,42
autosave09_10_2012_08_20_37_1.jpg,718,340,39,21,5_15_1,1467,42
autosave09_10_2012_08_20_38_0.jpg,737,339,45,24,5_15_1,1467,42
autosave09_10_2012_08_20_38_1.jpg,780,327,56,29,5_15_1,1467,42
autosave09_10_2012_08_20_38_1.jpg,726,342,17,24,7_3,1468,34
autosave09_10_2012_08_20_38_2.jpg,831,313,69,35,5_15_1,1467,42
autosave09_10_2012_08_20_38_2.jpg,749,337,20,26,7_3,1468,34
autosave09_10_2012_08_20_39_0.jpg,953,289,106,52,5_15_1,1467,42
autosave09_10_2012_08_20_39_0.jpg,795,333,24,32,7_3,1468,34
autosave09_10_2012_08_20_39_1.jpg,867,313,29,41,7_3,1468,34
autosave09_10_2012_08_20_39_2.jpg,974,289,40,57,7_3,1468,34
autosave09_10_2012_08_20_40_0.jpg,1124,253,54,77,7_3,1468,34
